STN,VARFROM,VARTO,MEAS_DATE,START_TIME,END_TIME,GAUGE_NO,START_GH,END_GH,M_GH,FLOW,DEVIATION,QUALITY,METHOD,METER_NO,WMGH,PARTY,AREA,VELOCITY,MAXDEPTH,MAXVEL,SLOPE,MANNINGS,WETTEDPER,CTF,TEMP,PH,COND,SEDIMENT,SAMPLE,WIDTH,SECTIONS,METHOD_2,METHOD_6,METHOD_8,GSHIFT,COMMNT,RAWTYPE,RAWDATA,ENTEREDBY,CHECKEDBY,DBVER23,DATEMOD,TIMEMOD,USERMOD
401013,100,141,22/02/1977,1.00,0.00,161.0,0.840,0.840,0.840,25.200000,37.04,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/04/1977,0.00,0.00,162.0,0.873,0.873,0.873,26.000000,-5.97,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/04/1977,1.00,0.00,163.0,0.873,0.873,0.873,26.100000,-5.61,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/06/1977,0.00,0.00,164.0,0.932,0.932,0.932,43.400000,-16.52,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/06/1977,1.00,0.00,165.0,0.932,0.932,0.932,46.200000,-11.13,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,13/07/1977,0.00,0.00,166.0,1.068,1.068,1.068,125.000000,-8.63,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,13/07/1977,1.00,0.00,167.0,1.068,1.068,1.068,128.000000,-6.43,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,9/08/1977,0.00,0.00,168.0,1.077,1.077,1.077,129.000000,-11.46,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,9/08/1977,1.00,0.00,169.0,1.077,1.077,1.077,126.000000,-13.52,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,5/10/1977,0.00,0.00,170.0,0.964,0.964,0.964,64.800000,4.97,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,5/10/1977,1.00,0.00,171.0,0.964,0.964,0.964,65.500000,6.11,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/11/1977,0.00,0.00,172.0,0.872,0.872,0.872,25.600000,-6.99,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/11/1977,1.00,0.00,173.0,0.872,0.872,0.872,27.800000,1.00,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,18/01/1978,0.00,0.00,174.0,0.792,0.792,0.792,7.740000,-11.47,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,18/01/1978,1.00,0.00,175.0,0.792,0.792,0.792,7.510000,-14.10,7,..,.........,TRUE,..........,-999.9991,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,7/03/1978,0.00,0.00,176.0,0.773,0.773,0.773,6.270000,-3.78,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,9/05/1978,0.00,0.00,177.0,0.834,0.834,0.834,16.500000,4.79,7,..,.........,TRUE,..........,-999.9991,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,11/05/1978,0.00,0.00,178.0,1.145,1.145,1.145,192.000000,-9.75,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,27/06/1978,0.00,0.00,179.0,1.050,1.050,1.050,115.000000,-4.17,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,22/08/1978,0.00,0.00,180.0,1.180,1.180,1.180,287.000000,14.79,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,24/10/1978,0.00,0.00,181.0,1.017,1.017,1.017,90.200000,-6.13,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,5/12/1978,0.00,0.00,182.0,1.070,1.070,1.070,126.000000,-9.19,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,20/02/1979,0.00,0.00,183.0,0.820,0.820,0.820,13.600000,27.10,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,1/05/1979,0.00,0.00,184.0,0.963,0.963,0.963,18.500000,-17.10,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,26/06/1979,0.00,0.00,185.0,0.971,0.971,0.971,25.900000,-0.62,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,21/08/1979,0.00,0.00,186.0,1.062,1.062,1.062,90.900000,0.57,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,16/10/1979,0.00,0.00,187.0,1.210,1.210,1.210,227.000000,-16.53,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,11/12/1979,0.00,0.00,188.0,0.970,0.970,0.970,23.400000,-8.50,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/02/1980,0.00,0.00,189.0,0.912,0.912,0.912,6.970000,8.81,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,24/04/1980,0.00,0.00,190.0,0.942,0.942,0.942,13.700000,-2.62,7,..,.........,TRUE,..........,-999.9991,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,24/06/1980,0.00,0.00,191.0,0.963,0.963,0.963,21.200000,-5.00,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/08/1980,0.00,0.00,192.0,1.105,1.105,1.105,130.000000,-2.48,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,14/10/1980,0.00,0.00,193.0,1.108,1.108,1.108,123.000000,-9.92,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,16/12/1980,0.00,0.00,194.0,1.003,1.003,1.003,40.100000,-10.20,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,10/02/1981,0.00,0.00,195.0,0.942,0.942,0.942,16.500000,17.28,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,28/04/1981,0.00,0.00,196.0,0.934,0.934,0.934,11.700000,0.83,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,16/06/1981,0.00,0.00,197.0,1.095,1.095,1.095,115.000000,-6.20,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,4/07/1981,0.00,0.00,198.0,1.915,1.915,1.915,1966.999000,-9.83,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,24/07/1981,0.00,0.00,199.0,2.465,2.465,2.465,4908.996000,1.45,7,..,.........,TRUE,..........,-999.9991,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,1/09/1981,0.00,0.00,200.0,1.415,1.415,1.415,674.000000,0.15,7,..,.........,TRUE,..........,-999.9991,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,11/11/1981,1.00,1.00,201.0,1.093,1.093,1.093,115.400000,-4.21,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,26/01/1982,0.00,0.00,202.0,0.988,0.988,0.988,33.800000,-4.12,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,22/03/1982,1.00,1.00,203.0,0.938,0.938,0.938,12.700000,-0.66,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,13/05/1982,1.00,1.00,204.0,0.961,0.961,0.961,23.000000,7.31,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,27/07/1982,1.00,1.00,205.0,0.970,0.970,0.970,28.800000,12.61,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,7/10/1982,0.00,0.00,206.0,0.950,0.950,0.950,21.600000,27.47,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,7/01/1983,0.00,0.00,207.0,0.865,0.865,0.865,1.460000,10.40,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,2/03/1983,1.00,1.00,208.0,0.865,0.865,0.865,1.330000,0.57,7,..,.........,TRUE,..........,-999.9991,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,9/03/1983,1.00,1.00,209.0,0.848,0.848,0.848,0.432000,-33.77,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,29/04/1983,1.00,1.00,210.0,0.950,0.950,0.950,26.300000,55.21,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,5/05/1983,1.00,1.00,211.0,1.082,1.082,1.082,102.000000,-6.60,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,27/06/1983,1.00,1.00,212.0,1.069,1.069,1.069,93.100000,-3.75,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,2/08/1983,1.00,1.00,213.0,1.349,1.349,1.349,491.000000,-6.45,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,16/09/1983,1.00,1.00,214.0,1.380,1.380,1.380,358.000000,-39.53,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/10/1983,0.00,0.00,215.0,1.150,1.150,1.150,206.000000,10.16,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,9/12/1983,1010.00,1030.00,216.0,1.050,1.050,1.050,79.000000,-1.37,7,WA,363/LV,FALSE,DT,3.2700,24.200,0.000,0.000,0.00000,0.000,0.000,0.000,18.0,7.2,120.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DT,DT,FALSE,16/07/2003,1833,SCHED
401013,100,141,18/01/1984,1.00,1.00,217.0,1.033,1.033,1.033,61.000000,-7.36,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,27/02/1984,1.00,1.00,218.0,0.980,0.980,0.980,27.100000,-11.73,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,1/05/1984,1600.00,0.00,219.0,1.002,1.002,1.002,40.500000,-8.02,7,WA,421/5,FALSE,GMC/DMH,2.8500,14.200,0.000,0.000,0.00000,0.000,0.000,0.000,11.5,7.3,115.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DMH,GMC,FALSE,16/07/2003,1833,SCHED
401013,100,141,30/05/1984,1.00,1.00,220.0,0.993,0.993,0.993,39.400000,2.90,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,5/07/1984,1.00,1.00,221.0,1.000,1.000,1.000,40.000000,-6.54,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,31/08/1984,0.00,0.00,222.0,1.335,1.335,1.335,493.000000,-0.54,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,11/10/1984,0.00,0.00,223.0,1.231,1.231,1.231,276.000000,-9.53,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,14/11/1984,1.00,1.00,224.0,1.052,1.052,1.052,75.100000,-8.15,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,2/01/1985,1.00,1.00,225.0,0.988,0.988,0.988,37.700000,6.94,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,7/02/1985,1.00,1.00,226.0,0.950,0.950,0.950,17.000000,0.33,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,25/03/1985,1.00,1.00,227.0,0.980,0.980,0.980,31.300000,1.95,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,8/05/1985,1.00,1.00,228.0,0.960,0.960,0.960,19.600000,-6.67,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,24/06/1985,1.00,1.00,229.0,0.983,0.983,0.983,33.800000,4.44,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,6/08/1985,1.00,1.00,230.0,1.099,1.099,1.099,161.000000,26.86,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,16/09/1985,1.00,1.00,231.0,1.095,1.095,1.095,115.000000,-6.20,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,20/09/1985,1.00,1.00,232.0,1.069,1.069,1.069,99.300000,2.66,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,28/10/1985,1.00,1.00,233.0,1.050,1.050,1.050,81.200000,1.37,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,10/12/1985,1.00,1.00,234.0,1.024,1.024,1.024,62.900000,6.67,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,4/02/1986,1.00,1.00,235.0,0.940,0.940,0.940,13.200000,-1.49,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,11/03/1986,1.00,1.00,236.0,0.921,0.921,0.921,9.640000,17.12,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,22/04/1986,1.00,1.00,237.0,0.933,0.933,0.933,14.600000,28.98,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,26/05/1986,1.00,1.00,238.0,1.008,1.008,1.008,49.200000,2.83,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,8/07/1986,1.00,1.00,239.0,1.443,1.443,1.443,779.000000,5.09,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/08/1986,1.00,1.00,240.0,1.505,1.505,1.505,969.000000,7.38,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,8/10/1986,1.00,1.00,241.0,1.170,1.170,1.170,207.000000,-3.00,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
