STATION,VARFROM,VARTO,TABLE,RELEASE,STAGE,DISCH,RQUAL,DBVER12,DATEMOD,TIMEMOD,USERMOD
401013,100.00,141,26,0,1.584960,3131.64800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.645920,3437.47300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.706880,3755.53100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.767840,4073.58900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.828800,4403.88000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,1.920240,4991.06400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,2.011680,5578.24800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,2.133600,6361.16000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,2.225040,7021.74200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,2.316480,7706.79000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,2.438400,8685.43000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,2.529840,9492.80800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,2.621280,10324.65200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,2.743200,11499.02000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,2.834640,12453.19400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,2.926080,13407.36800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,26,0,3.048000,14679.60000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.152400,9.05242,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.182880,11.98834,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.213360,18.59416,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.243840,28.38056,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.304800,55.29316,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.365760,95.41740,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.426720,141.90280,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.487680,198.17460,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.548640,266.67940,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.609600,344.97060,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.670560,430.60160,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.731520,533.35880,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.792480,643.45580,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.853440,758.44600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.914400,880.77600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,0.975360,1007.99920,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.036320,1152.34860,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.097280,1306.48440,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.158240,1467.96000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.219200,1663.68800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.280160,1871.64900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.341120,2091.84300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.402080,2324.27000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.463040,2568.93000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.524000,2838.05600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.584960,3131.64800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.645920,3437.47300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.706880,3755.53100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.767840,4073.58900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.828800,4403.88000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,1.920240,4991.06400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,2.011680,5578.24800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,2.133600,6361.16000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,2.225040,7021.74200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,2.316480,7706.79000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,2.438400,8685.43000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,2.529840,9492.80800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,2.621280,10324.65200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,2.743200,11499.02000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,2.834640,12453.19400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,2.926080,13407.36800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,27,0,3.048000,14679.60000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.121900,8.31979,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.152390,9.05389,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.182860,11.50090,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.243820,29.85338,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.304780,65.09019,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.365740,107.66798,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.426700,163.94897,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.487660,227.57096,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.548620,296.08694,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.609580,371.94392,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.670540,460.03591,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.731500,555.46889,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.792460,663.13687,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.853420,770.80485,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.914380,883.36683,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,0.975340,1008.16381,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.036300,1152.53679,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.097270,1306.69776,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.158220,1468.19973,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.219190,1663.95969,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.280140,1871.95466,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.341100,2092.18462,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.402060,2324.64957,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.463020,2569.34953,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.523990,2838.51948,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.584940,3132.15942,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.645910,3438.03437,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.706860,3756.14431,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.767820,4074.25425,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.828780,4404.59918,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,1.920220,4991.87907,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,2.011660,5579.15896,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,2.133580,6362.19882,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,2.225020,7022.88870,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,2.316460,7708.04857,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,2.438380,8686.84839,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,2.529820,9494.35824,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,2.621270,10326.33810,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,2.743180,11500.89788,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,2.834630,12455.22770,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,2.926060,13409.55752,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,100,0,3.047990,14681.99730,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.182880,11.49902,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.198120,15.41358,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.213350,17.12620,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.228600,18.34949,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.243840,22.50872,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.304800,45.75142,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.365760,80.24848,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.426720,122.33000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.487680,176.15520,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.548640,242.21340,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.609600,318.05799,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.670560,408.58220,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.731520,506.44619,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.792480,618.98980,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.853440,733.98000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.914400,863.64980,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,0.975360,1000.65940,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.036310,1152.34860,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.097280,1306.48440,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.158230,1467.96000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.219200,1663.68800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.280160,1871.64900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.341120,2091.84300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.402080,2324.27000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.463030,2568.93000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.524000,2838.05600,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.584950,3131.64800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.645920,3437.47300,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.706880,3755.53100,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.767840,4073.58900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.828800,4403.88000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,1.920230,4991.06400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,2.011670,5578.24799,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,2.133590,6361.15999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,2.225030,7021.74200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,2.316480,7706.79000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,2.438390,8685.43000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,2.529840,9492.80800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,2.621280,10324.65200,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,2.743200,11499.02000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,2.834640,12453.19400,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,2.926080,13407.36800,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,105,0,3.048000,14679.60000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.152390,9.05389,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.182860,11.25620,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.213350,15.17140,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.243820,22.26768,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.304780,45.75888,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.365740,80.26157,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.426700,122.34998,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.487660,176.18397,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.548620,242.25296,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.609580,318.10993,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.670540,408.64891,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.731500,506.52891,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.792460,619.09088,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.853420,734.09985,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.914380,863.79083,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,0.975340,1000.82282,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.036300,1152.53679,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.097270,1306.69776,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.158220,1468.19973,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.219190,1663.95969,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.280140,1871.95466,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.341100,2092.18462,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.402060,2324.64957,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.463020,2569.34953,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.523990,2838.51948,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.584940,3132.15942,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.645910,3438.03437,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.706860,3731.67431,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.767820,4074.25425,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.828780,4404.59918,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,1.920220,4991.87907,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,2.011660,5579.15896,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,2.133580,6362.19882,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,2.225020,7022.88870,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,2.316460,7708.04857,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,2.438380,8686.84839,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,2.529820,9494.35824,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,2.621270,10326.33810,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,2.743180,11500.89788,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,2.834630,12455.22770,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,2.926060,13409.55752,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,110,0,3.047990,14681.99730,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.182860,13.70320,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.213350,21.04418,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.243820,30.34278,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.304780,63.62198,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.365740,107.66798,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.426700,163.94897,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.487660,227.57096,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.548620,296.08694,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.609580,371.94392,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.670540,460.03591,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.731500,555.46889,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.792460,663.13687,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.853420,770.80485,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.914380,883.36683,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,0.975340,1008.16381,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.036300,1152.53679,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.097270,1306.69776,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.158220,1468.19973,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.219190,1663.95969,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.280140,1871.95466,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.341100,2092.18462,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.402060,2324.64957,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.463020,2569.34953,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.523990,2838.51948,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.584940,3132.15942,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.645910,3438.03437,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.706860,3756.14431,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.767820,4074.25425,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.828780,4404.59918,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,1.920220,4991.87907,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,2.011660,5579.15896,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,2.133580,6362.19882,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,2.225020,7022.88870,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,2.316460,7708.04857,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,2.438380,8686.84839,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,2.529820,9494.35824,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,2.621270,10326.33810,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,2.743180,11500.89788,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,2.834630,12455.22770,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,2.926060,13409.55752,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,115,0,3.047990,14681.99730,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.152390,9.05389,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.182860,11.25620,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.213350,15.17140,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.243820,22.26768,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.304780,45.75888,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.365740,80.26157,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.426700,122.34998,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.487660,176.18397,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.548620,242.25296,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.609580,318.10993,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.670540,408.64891,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.731500,506.52891,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.792460,619.09088,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.853420,734.09985,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.914380,863.79083,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,0.975340,1000.82282,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.036300,1152.53679,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.097270,1306.69776,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.158220,1468.19973,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.219190,1663.95969,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.280140,1871.95466,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.341100,2092.18462,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.402060,2324.64957,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.463020,2569.34953,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.523990,2838.51948,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.584940,3132.15942,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.645910,3438.03437,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.706860,3756.14431,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.767820,4074.25425,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.828780,4404.59918,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,1.920220,4991.87907,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,2.011660,5579.15896,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,2.133580,6362.19882,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,2.225020,7022.88870,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,2.316460,7708.04857,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,2.438380,8686.84839,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,2.529820,9494.35824,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,2.621270,10326.33810,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,2.743180,11500.89788,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,2.834630,12455.22770,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,2.926060,13409.55752,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,120,0,3.047990,14681.99730,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.000000,0.00000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.029980,0.97900,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.090980,3.18099,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.151980,8.56299,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.212990,19.56999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.273990,44.03999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.304990,63.60999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.334990,83.18000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.456980,178.60000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.487980,208.00000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.517980,237.30000,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.670980,410.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.700980,455.09999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.731980,506.39999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.792980,618.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.822990,675.29999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,0.852990,733.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,1.157980,1467.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,1.218980,1663.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,1.279990,1871.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,1.980980,5381.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,2.133980,6360.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,2.285990,7461.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,2.590980,10029.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,2.742980,11499.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,2.895980,13089.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,3.017990,14359.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,125,0,3.047990,14679.99999,38,FALSE,21/08/2004,1229,BRIAN
401013,100.00,141,130,0,-1.999980,0.00000,38,FALSE,21/08/2004,1229,BRIAN
